mm,N,Def,Cont
"1,416403176","798,298645","3,7","27,3"
"1,419803202","801,3035889","3,7","27,4"
"1,423103227","801,8284912","3,7","27,4"
"1,426503253","802,0895386","3,7","27,4"
"1,429703161","803,9729004","3,7","27,5"
"1,433203187","805,447876","3,7","27,5"
"1,436503212","808,6380615","3,7","27,6"
"1,439903238","808,857666","3,7","27,6"
"1,443203263","810,5690308","3,8","27,7"
"1,446503172","812,793396","3,8","27,8"
"1,449803197","814,4425659","3,8","27,8"
"1,453203223","814,8225098","3,8","27,8"
"1,456503248","815,4887085","3,8","27,9"
"1,459903158","818,5090332","3,8","28,0"
"1,463203183","819,1480713","3,8","28,0"
"1,466503208","818,8161011","3,8","28,0"
"1,469803233","822,0177002","3,8","28,1"
"1,473103258","823,4437256","3,8","28,1"
"1,476503168","824,4689331","3,8","28,2"
"1,479803193","825,6149292","3,9","28,2"
"1,483203219","827,3710938","3,9","28,3"
"1,486403127","827,9266968","3,9","28,3"
"1,489803269","828,1546021","3,9","28,3"
"1,493003177","830,781189","3,9","28,4"
"1,496503204","831,3787842","3,9","28,4"
"1,499703228","832,4366455","3,9","28,4"
"1,503203138","835,4713745","3,9","28,5"
"1,506303278","836,5720215","3,9","28,6"
"1,509903189","838,9463501","3,9","28,7"
"1,513003096","838,8586426","3,9","28,6"
"1,516503239","839,2012939","3,9","28,7"
"1,519603147","842,40448","4,0","28,8"
"1,523203174","843,3031006","4,0","28,8"
"1,526303198","843,7172852","4,0","28,8"
"1,529903225","846,2469482","4,0","28,9"
"1,533003249","847,5899048","4,0","28,9"
"1,536503275","850,1133423","4,0","29,0"
"1,539703183","849,6247559","4,0","29,0"
"1,543103209","851,6084595","4,0","29,1"
"1,546403234","853,0571899","4,0","29,1"
"1,549803144","854,3599854","4,0","29,2"
"1,553103285","855,9500732","4,0","29,2"
"1,556503195","855,7120972","4,1","29,2"
"1,55980322","858,2271729","4,1","29,3"
"1,563203246","861,1442871","4,1","29,4"
"1,566503154","861,4586792","4,1","29,4"
"1,56990318","861,7236328","4,1","29,4"
"1,573203206","865,0529175","4,1","29,5"
"1,576603231","863,8830566","4,1","29,5"
"1,579803139","865,4945068","4,1","29,6"
"1,583203282","867,4591064","4,1","29,6"
"1,58640319","868,4211426","4,1","29,7"
"1,5899031","868,4144287","4,1","29,7"
"1,593203241","870,8567505","4,1","29,7"
"1,59650315","872,1246338","4,2","29,8"
"1,599803292","874,3097534","4,2","29,9"
"1,6030032","874,5106812","4,2","29,9"
"1,606503226","876,3691406","4,2","29,9"
"1,60960325","877,543457","4,2","30,0"
"1,613203161","878,9394531","4,2","30,0"
"1,616303301","880,105957","4,2","30,1"
"1,619903212","881,1340942","4,2","30,1"
"1,623003119","882,8233643","4,2","30,2"
"1,626603146","884,0384521","4,2","30,2"
"1,629603169","884,1465454","4,2","30,2"
"1,633203197","886,4959717","4,3","30,3"
"1,63630322","886,7932739","4,3","30,3"
"1,639903248","889,0891724","4,3","30,4"
"1,643003155","889,1531982","4,3","30,4"
"1,646503298","891,3980713","4,3","30,4"
"1,649703206","892,1967773","4,3","30,5"
"1,653103115","895,145752","4,3","30,6"
"1,656403257","894,557251","4,3","30,6"
"1,659803166","896,8543091","4,3","30,6"
"1,663103192","899,3577881","4,3","30,7"
"1,666503217","899,0497437","4,3","30,7"
"1,669803126","901,3295898","4,3","30,8"
"1,673203152","903,6768799","4,4","30,9"
"1,676503177","904,8030396","4,4","30,9"
"1,679903203","905,6201172","4,4","30,9"
"1,683203112","907,6479492","4,4","31,0"
"1,686603254","906,5879517","4,4","31,0"
"1,689903163","908,6032715","4,4","31,0"
"1,693303189","910,6594238","4,4","31,1"
"1,696603214","910,4403687","4,4","31,1"
"1,699903123","913,1810913","4,4","31,2"
"1,703203264","914,3233032","4,4","31,2"
"1,706503173","915,7896118","4,4","31,3"
"1,709803198","916,6063843","4,5","31,3"
"1,713203224","918,3430786","4,5","31,4"
"1,716503133","920,3145142","4,5","31,4"
"1,719803274","921,4616699","4,5","31,5"
"1,723103183","922,2752686","4,5","31,5"
"1,726403208","924,8734131","4,5","31,6"
"1,729803234","925,2261963","4,5","31,6"
"1,733003142","925,5457764","4,5","31,6"
"1,736503168","927,7008057","4,5","31,7"
"1,739603192","928,6405029","4,5","31,7"
"1,743203219","928,463623","4,5","31,7"
"1,746303243","929,8353271","4,5","31,8"
"1,74990327","932,2602539","4,6","31,8"
"1,752903177","934,3486938","4,6","31,9"
"1,756503204","933,9509277","4,6","31,9"
"1,759603228","936,1348267","4,6","32,0"
"1,763203139","938,4927979","4,6","32,1"
"1,766303279","940,5755615","4,6","32,1"
"1,769703188","939,9928589","4,6","32,1"
"1,773003097","941,8493652","4,6","32,2"
"1,776403239","943,7394409","4,6","32,2"
"1,779703148","943,619873","4,6","32,2"
"1,783103174","944,7904663","4,6","32,3"
"1,786403199","947,9344482","4,7","32,4"
"1,789803225","947,5641479","4,7","32,4"
"1,79310325","949,7615967","4,7","32,4"
"1,796503276","951,1084595","4,7","32,5"
"1,799803185","952,1812134","4,7","32,5"
"1,803203094","954,7674561","4,7","32,6"
"1,806503236","954,9755249","4,7","32,6"
"1,809903145","954,4952393","4,7","32,6"
"1,813203287","958,1344604","4,7","32,7"
"1,816503195","959,7145996","4,7","32,8"
"1,819803104","958,6715698","4,7","32,7"
"1,823203246","961,4949341","4,7","32,8"
"1,826503155","963,4353027","4,8","32,9"
"1,82980318","963,6946411","4,8","32,9"
"1,833203206","964,9039307","4,8","33,0"
"1,836403231","966,104248","4,8","33,0"
"1,839803256","967,8345947","4,8","33,1"
"1,843103165","968,1908569","4,8","33,1"
"1,846503191","969,9832153","4,8","33,1"
"1,849703215","970,6168823","4,8","33,1"
"1,853203242","972,1017456","4,8","33,2"
"1,856303266","972,7672119","4,8","33,2"
"1,859903293","974,5913086","4,8","33,3"
"1,8629032","976,9554443","4,9","33,4"
"1,866503111","978,0713501","4,9","33,4"
"1,869703251","980,8392944","4,9","33,5"
"1,873203162","981,1707153","4,9","33,5"
"1,876303185","980,3241577","4,9","33,5"
"1,879903213","982,3808594","4,9","33,6"
"1,88300312","984,8713989","4,9","33,6"
"1,886503263","985,1135864","4,9","33,6"
"1,889703171","986,3766479","4,9","33,7"
"1,893103197","987,6954956","4,9","33,7"
"1,896403222","987,9827271","4,9","33,7"
"1,899803248","990,6326294","4,9","33,8"
"1,903203157","992,7105103","5,0","33,9"
"1,906503299","992,8215332","5,0","33,9"
"1,909803207","993,9474487","5,0","33,9"
"1,913203117","995,0393677","5,0","34,0"
"1,916503258","997,8272095","5,0","34,1"
"1,919903168","997,9501953","5,0","34,1"
"1,923203193","998,6381836","5,0","34,1"
"1,926603219","1000,560608","5,0","34,2"
"1,929803127","1001,44574","5,0","34,2"
"1,933203153","1002,853333","5,0","34,3"
"1,936503178","1003,983521","5,0","34,3"
"1,939903204","1003,858093","5,1","34,3"
"1,943103228","1005,711975","5,1","34,3"
"1,946503254","1006,579163","5,1","34,4"
"1,949803163","1007,873901","5,1","34,4"
"1,953103188","1009,382019","5,1","34,5"
"1,956503214","1009,332031","5,1","34,5"
"1,959603237","1011,000061","5,1","34,5"
"1,963203265","1013,309692","5,1","34,6"
"1,966303172","1013,80011","5,1","34,6"
"1,969903199","1015,750122","5,1","34,7"
"1,972903222","1015,832153","5,1","34,7"
"1,97650325","1017,312805","5,1","34,7"
"1,979603157","1018,920837","5,2","34,8"
"1,983203184","1021,701416","5,2","34,9"
"1,986203207","1020,543152","5,2","34,9"
"1,989803234","1023,478699","5,2","35,0"
"1,993003259","1023,658081","5,2","35,0"
"1,996403285","1025,105469","5,2","35,0"
"1,999603309","1026,114624","5,2","35,0"
"2,003003102","1027,400513","5,2","35,1"
"2,006403361","1029,224976","5,2","35,2"
"2,009803154","1028,969727","5,2","35,1"
"2,013103063","1030,893311","5,2","35,2"
"2,016403204","1032,22644","5,3","35,3"
"2,01980323","1033,480469","5,3","35,3"
"2,023203256","1033,271606","5,3","35,3"
"2,026403048","1034,551025","5,3","35,3"
"2,029903191","1035,125977","5,3","35,4"
"2,033103215","1038,184692","5,3","35,5"
"2,036603125","1038,100586","5,3","35,5"
"2,039903034","1040,476318","5,3","35,5"
"2,04330306","1041,063721","5,3","35,6"
"2,046503317","1042,286377","5,3","35,6"
"2,049903343","1043,758301","5,3","35,6"
"2,053203252","1045,213257","5,3","35,7"
"2,05650316","1045,508179","5,4","35,7"
"2,059803069","1047,651367","5,4","35,8"
"2,063103211","1048,226807","5,4","35,8"
"2,066403352","1049,488525","5,4","35,8"
"2,069703261","1049,97522","5,4","35,9"
"2,073103054","1051,321167","5,4","35,9"
"2,076303078","1052,251343","5,4","35,9"
"2,079803221","1053,187744","5,4","36,0"
"2,083003246","1054,754639","5,4","36,0"
"2,086503156","1056,279663","5,4","36,1"
"2,089603063","1057,178711","5,4","36,1"
